timestamp,mac,rx_MB,tx_MB,delta_rx_MB,delta_tx_MB
2025-09-17 19:50:13+00:00,D4:CA:6D:9E:F8:A0,2551.6050062179565,38702.29407405853,366.65179538726807,4059.3787565231323
2025-09-18 04:49:54+00:00,D4:CA:6D:9E:F8:A0,2622.3705654144287,39373.34899330139,70.76555919647217,671.0549192428589
